,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step1_far_dead_node,step2_isol,step2_unsupp,step2_far_dead_node,step3_isol,step3_unsupp,step3_far_dead_node,step4_isol,step4_unsupp,step4_far_dead_node,step5_isol,step5_unsupp,step5_far_dead_node,step6_isol,step6_unsupp,step6_far_dead_node,step7_isol,step7_unsupp,step7_far_dead_node,step8_isol,step8_unsupp,step8_far_dead_node,step9_isol,step9_unsupp,step9_far_dead_node,step10_isol,step10_unsupp,step10_far_dead_node,step11_isol,step11_unsupp,step11_far_dead_node,step12_isol,step12_unsupp,step12_far_dead_node,step13_isol,step13_unsupp,step13_far_dead_node,step14_isol,step14_unsupp,step14_far_dead_node,step15_isol,step15_unsupp,step15_far_dead_node,step16_isol,step16_unsupp,step16_far_dead_node,step17_isol,step17_unsupp,step17_far_dead_node,step18_isol,step18_unsupp,step18_far_dead_node,step19_isol,step19_unsupp,step19_far_dead_node,step20_isol,step20_unsupp,step20_far_dead_node,step21_isol,step21_unsupp,step21_far_dead_node,step22_isol,step22_unsupp,step22_far_dead_node,step23_isol,step23_unsupp,step23_far_dead_node,step24_isol,step24_unsupp,step24_far_dead_node,step25_isol,step25_unsupp,step25_far_dead_node,step26_isol,step26_unsupp,step26_far_dead_node,step27_isol,step27_unsupp,step27_far_dead_node,step28_isol,step28_unsupp,step28_far_dead_node,step29_isol,step29_unsupp,step29_far_dead_node,step30_isol,step30_unsupp,step30_far_dead_node,step31_isol,step31_unsupp,step31_far_dead_node,step32_isol,step32_unsupp,step32_far_dead_node,step33_isol,step33_unsupp,step33_far_dead_node,step34_isol,step34_unsupp,step34_far_dead_node,step35_isol,step35_unsupp,step35_far_dead_node,step36_isol,step36_unsupp,step36_far_dead_node,step37_isol,step37_unsupp,step37_far_dead_node,step38_isol,step38_unsupp,step38_far_dead_node
223,56,0.0685,1716.5,500,0,0,0,202,398,14,0.691477544,0,0.01272315,0,6.866,0,498,0,0,0,0,14,249,0.696580735,46,8,0.63925028,0,39,0.620891421,22,0,0.685657145,0,20,0.657757371,32,0,0.575530662,0,30,0.669083761,39,0,0.608422622,0,31,0.686374354,44,0,0.672190379,0,18,0.593585887,5,0,0.615811419,0,3,0.638888663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224,57,0.0685,1738.5,500,0,0,0,371,229,4,0.688656023,0,0.609219229,0,6.954,0,495,0,0,0,0,251,155,0.702203625,97,65,0.671891295,23,9,0.572583735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
225,57,0.0685,1738.5,500,0,0,0,400,200,6,0.688656023,0,0.609219229,0,6.954,0,495,0,0,0,0,251,147,0.702203625,113,31,0.681432738,29,16,0.671891295,5,6,0.620941506,2,0,0.541339344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
226,57,0.0685,1738.5,500,0,0,0,166,434,18,0.688656023,0,0.015837433,0,6.954,0,499.5,0,0,0,0,13,275,0.702203625,29,8,0.599634371,1,28,0.631095709,12,0,0.557406364,0,12,0.622396153,12,0,0.597117146,0,12,0.531808545,9,0,0.549760227,0,9,0.557234989,22,0,0.640791687,0,22,0.661462364,41,0,0.663148942,0,41,0.674787859,23,0,0.67223688,0,23,0.667942299,4,0,0.522238769,0,4,0.471179531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,57,0.0685,1738.5,500,187.5,332.5,290,39,271,10,0.688656023,0.702203625,0.015837433,0.001494253,6.954,0.75,499.5,145,-0.057620692,0.45784176,0.410607054,13,236,0.675108421,16,9,0.625918214,0,16,0.569829525,4,0,0.658338407,0,4,0.590067361,3,0,0.558603729,0,3,0.49957287,3,0,0.513854942,0,3,0.55796794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
228,58,0.0685,1744,500,0,0,0,373,227,6,0.691916012,0,0.614131493,0,6.976,0,491.5,0,0,0,0,189,188,0.691858576,173,12,0.691973448,4,23,0.560636698,7,2,0.578905989,0,2,0.362407972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
229,58,0.0685,1744,500,0,0,0,384,216,5,0.691916012,0,0.614131493,0,6.976,0,491.5,0,0,0,0,189,166,0.691973448,170,29,0.691858576,20,18,0.549411082,5,3,0.486697266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230,58,0.0685,1744,500,0,0,0,176,424,32,0.691916012,0,0.016451332,0,6.976,0,498,0,0,0,0,9,268,0.691858576,40,3,0.687616808,0,32,0.672778395,26,0,0.691973448,0,20,0.587799808,10,0,0.591852712,0,10,0.667127934,11,0,0.649494755,0,11,0.61441558,14,0,0.599824517,0,14,0.624320622,12,0,0.62879632,0,12,0.629402463,6,0,0.62700521,0,6,0.57156531,4,0,0.526623321,0,4,0.508217091,5,0,0.546847682,0,5,0.673601313,7,0,0.67200678,0,7,0.558432273,14,0,0.653648405,0,14,0.598833812,12,0,0.515587082,0,12,0.533667138,3,0,0.425376946,0,3,0.607013466,1,0,0.45980121,0,1,0.416239987,2,0,0.562964802,0,2,0.489680843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,58,0.0685,1744,500,129,242,226,73,301,10,0.691916012,0.673601313,0.016451332,0.008259587,6.976,0.516,498,113,-0.097383721,0.475622734,0.44234454,9,239,0.691973448,44,6,0.691858576,0,40,0.654523396,11,0,0.630784815,0,9,0.591852712,6,0,0.598901228,0,4,0.556001483,3,0,0.478587122,0,3,0.574876463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
232,59,0.0685,1780,500,0,0,0,417,183,8,0.691068662,0,0.604279403,0,7.12,0,497,0,0,0,0,280,138,0.693293785,111,21,0.661670016,12,19,0.54517833,11,1,0.503900567,1,3,0.495322718,1,1,0.51036944,1,0,0.377594873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
233,59,0.0685,1780,500,0,0,0,405,195,7,0.691068662,0,0.604279403,0,7.12,0,497,0,0,0,0,280,128,0.693293785,108,45,0.68695314,10,18,0.613643303,5,2,0.51498728,1,2,0.47869529,1,0,0.427797871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,59,0.0685,1780,500,0,0,0,177,423,18,0.691068662,0,0.012116721,0,7.12,0,500,0,0,0,0,4,274,0.688843539,45,2,0.693293785,0,37,0.618995495,23,0,0.661670016,0,19,0.655725389,15,0,0.599250671,0,15,0.535572017,23,0,0.581640944,0,21,0.654746721,50,0,0.669131099,0,38,0.65666601,13,0,0.609316792,0,13,0.659743265,2,0,0.55919705,0,2,0.495938661,2,0,0.532800013,0,2,0.496647746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
235,59,0.0685,1780,500,123,227,208,81,311,18,0.691068662,0.68695314,0.012116721,0.022596154,7.12,0.492,500,104,-0.057245593,0.414955181,0.465097291,4,238,0.693293785,39,1,0.639082809,0,34,0.611246194,15,0,0.674835744,0,15,0.655725389,9,0,0.559641674,0,9,0.627579884,6,0,0.618911731,0,6,0.526062586,3,0,0.542109588,0,3,0.45414044,3,0,0.491262243,0,3,0.688843539,1,0,0.553816323,0,1,0.459838504,1,0,0.459315623,0,1,0.543148432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
236,60,0.0685,1697.5,500,2.5,5.5,6,415,179,6,0.687451329,0.617070743,0.597578979,0.5,6.79,0.01,495.5,3,nan,0.540211944,0.540211944,263,135,0.703397847,142,14,0.688557946,9,25,0.648284217,1,4,0.666745382,0,1,0.428951523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237,60,0.0685,1697.5,500,0,0,0,414,186,8,0.687451329,0,0.597578979,0,6.79,0,495.5,0,0,0,0,263,129,0.694011157,100,40,0.703397847,36,10,0.670900819,8,5,0.602918942,5,0,0.531041111,0,2,0.4754407,2,0,0.496299382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238,60,0.0685,1697.5,500,0,0,0,181,419,26,0.687451329,0,0.015656755,0,6.79,0,499,0,0,0,0,19,247,0.703397847,26,10,0.694011157,2,26,0.598971596,8,2,0.650167212,1,8,0.670900819,7,1,0.551912417,0,7,0.531632135,7,0,0.463421986,0,7,0.627974324,7,0,0.610799615,0,7,0.640769351,8,0,0.617070743,0,8,0.514394518,9,0,0.668562136,0,9,0.666745382,8,0,0.610087092,0,8,0.678973534,24,0,0.645590577,0,24,0.622969436,47,0,0.647335545,0,47,0.691118976,6,0,0.53536902,0,6,0.522665579,2,0,0.402033314,0,2,0.457722234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239,60,0.0685,1697.5,500,114.5,211.5,194,97,309,12,0.687451329,0.688557946,0.015656755,0.022349043,6.79,0.458,499,97,-0.06215248,0.485848941,0.454393605,19,232,0.694011157,39,9,0.703397847,0,33,0.645227034,18,0,0.637410718,0,16,0.617070743,17,0,0.668686936,0,15,0.625156672,3,0,0.518613147,0,3,0.510610091,1,0,0.388825717,0,1,0.506356937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
240,61,0.0685,1731,500,0,0,0,387,213,6,0.675155086,0,0.60251019,0,6.924,0,498,0,0,0,0,238,185,0.684398744,142,3,0.653510261,1,23,0.668803867,6,0,0.583386449,0,2,0.466205754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,61,0.0685,1731,500,0,0,0,421,179,6,0.675155086,0,0.60251019,0,6.924,0,498,0,0,0,0,238,132,0.682335093,152,32,0.684398744,26,11,0.613028778,3,4,0.522553703,2,0,0.399037987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,61,0.0685,1731,500,0,0,0,172,428,11,0.675155086,0,0.015633372,0,6.924,0,499.5,0,0,0,0,7,289,0.684398744,43,3,0.665911427,1,40,0.637527367,28,1,0.653510261,1,24,0.682335093,53,0,0.591251388,0,46,0.635532269,37,0,0.668803867,0,25,0.528126801,2,0,0.44149334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
243,61,0.0685,1731,500,180,325,290,47,263,9,0.675155086,0.682335093,0.015633372,0.004022989,6.924,0.72,499.5,145,-0.177681171,0.395847325,0.395847325,7,220,0.653510261,23,5,0.660724682,1,21,0.684398744,11,1,0.575777817,3,11,0.611593639,0,3,0.468412263,2,0,0.526950431,0,2,0.621202615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,62,0.0685,1712.5,500,1,3,4,274,322,7,0.679298509,0.532567797,0.603938149,0,6.85,0.004,493.5,2,nan,0.484388456,0.484388456,154,216,0.693923927,91,74,0.692337253,15,23,0.579450659,11,4,0.565817764,1,4,0.579860619,2,1,0.475978074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,62,0.0685,1712.5,500,0,0,0,341,259,8,0.679298509,0,0.603938149,0,6.85,0,493.5,0,0,0,0,154,161,0.664673091,143,27,0.690038982,19,59,0.693923927,23,3,0.581597736,0,7,0.451650175,2,0,0.469146337,0,2,0.483903608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246,62,0.0685,1712.5,500,109.5,205.5,192,74,334,11,0.679298509,0.692337253,0.014025453,0,6.85,0.438,500,96,-0.09356609,0.504215232,0.593213466,12,276,0.693923927,38,5,0.663391159,1,31,0.602505081,12,1,0.562138394,6,10,0.598122392,1,6,0.524042591,3,1,0.617035833,0,3,0.525896481,1,0,0.455993937,0,1,0.628430471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
247,62,0.0685,1712.5,500,186,327,282,57,261,10,0.679298509,0.692337253,0.014025453,0.004187774,6.85,0.744,500,141,-0.034078766,0.412411298,0.578842815,12,212,0.655390673,26,8,0.663391159,2,24,0.693923927,11,2,0.527247783,0,9,0.588554989,5,0,0.55090773,0,5,0.557185794,1,0,0.690038982,0,1,0.482422484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,63,0.0685,1730,500,0,0,0,350,250,8,0.687009079,0,0.599769131,0,6.92,0,500,0,0,0,0,160,205,0.701938582,171,11,0.674400888,7,24,0.656540482,8,2,0.67166448,2,6,0.609119405,2,0,0.598477011,0,2,0.575083464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249,63,0.0685,1730,500,0,0,0,370,230,6,0.687009079,0,0.599769131,0,6.92,0,500,0,0,0,0,160,175,0.682747481,188,18,0.701938582,16,33,0.67166448,4,4,0.627062359,2,0,0.573771114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,63,0.0685,1730,500,0,0,0,173,427,14,0.687009079,0,0.014665372,0,6.92,0,500,0,0,0,0,15,269,0.701938582,36,6,0.67166448,3,32,0.653181073,16,3,0.631702295,0,14,0.637451788,24,0,0.672079577,0,24,0.672457466,61,0,0.656079091,0,61,0.63365675,16,0,0.625232625,0,16,0.674400888,2,0,0.491111483,0,2,0.466848514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,63,0.0685,1730,500,142,265,246,60,294,12,0.687009079,0.67166448,0.014665372,0.002710027,6.92,0.568,500,123,-0.04820969,0.410599359,0.456979781,15,240,0.682747481,29,11,0.653181073,4,27,0.635175347,2,4,0.604109054,3,2,0.701938582,3,3,0.542167701,0,3,0.400379798,2,0,0.532416313,0,2,0.637451788,2,0,0.44064082,0,2,0.429086102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
252,64,0.0685,1738,500,0,0,0,375,225,7,0.69033345,0,0.604569988,0,6.952,0,496.5,0,0,0,0,256,165,0.691066866,106,35,0.686295539,11,17,0.6704929,0,6,0.541236332,2,0,0.519672398,0,2,0.426055236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
253,64,0.0685,1738,500,0,0,0,395,205,6,0.69033345,0,0.604569988,0,6.952,0,496.5,0,0,0,0,256,141,0.691066866,101,45,0.6704929,31,14,0.656959514,5,5,0.601313094,2,0,0.579013228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,64,0.0685,1738,500,0,0,0,168,432,14,0.69033345,0,0.011474168,0,6.952,0,499.5,0,0,0,0,12,282,0.67575317,42,5,0.620474882,5,33,0.653584688,16,4,0.595044,1,15,0.61698124,17,1,0.689600033,0,17,0.59178044,54,0,0.659370517,0,54,0.647049046,15,0,0.608839488,0,15,0.691066866,6,0,0.493113808,0,6,0.573004495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
255,64,0.0685,1738,500,127,240,226,78,296,14,0.69033345,0.691066866,0.011474168,0,6.952,0.508,499.5,113,-0.13687065,0.382923668,0.519820399,12,226,0.686295539,30,6,0.617113441,2,30,0.689600033,20,2,0.614962276,0,18,0.606897568,7,0,0.569657104,0,7,0.632249814,3,0,0.539319218,0,3,0.6112287,3,0,0.488498053,0,3,0.447268227,1,0,0.403808528,0,1,0.440834341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,65,0.0685,1712,500,0,0,0,408,192,4,0.693064097,0,0.597738756,0,6.848,0,494.5,0,0,0,0,270,146,0.696229155,126,32,0.688636871,12,14,0.553989117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
257,65,0.0685,1712,500,2,5,6,420,174,5,0.693064097,0.484023735,0.597738756,0,6.848,0.008,494.5,3,-1,0.455295954,0.455295954,270,123,0.696229155,126,26,0.689729894,23,23,0.682295038,1,2,0.539429616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
258,65,0.0685,1712,500,1,3,4,185,411,20,0.693064097,0.608880731,0.011349348,0,6.848,0.004,500,2,nan,0.532498915,0.532498915,11,264,0.696229155,36,5,0.640430052,0,32,0.665115992,29,0,0.682295038,0,23,0.663782451,10,0,0.580097839,0,8,0.659936008,8,0,0.611513593,0,8,0.688636871,13,0,0.528066993,0,11,0.564786139,12,0,0.623382496,0,12,0.535227587,15,0,0.685876782,0,13,0.631714533,45,0,0.676758167,0,29,0.689899038,6,0,0.619653625,0,6,0.617934801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,65,0.0685,1712,500,58.5,112.5,108,134,358,30,0.693064097,0.689899038,0.011349348,0.028703704,6.848,0.234,500,54,-0.247220327,0.561041471,0.509218872,11,236,0.688636871,36,8,0.696229155,0,31,0.665115992,18,0,0.682295038,0,16,0.658283563,12,0,0.689729894,0,12,0.583240825,7,0,0.553989117,0,7,0.546243179,8,0,0.614568034,0,8,0.57981897,10,0,0.623382496,0,10,0.685876782,4,0,0.668172866,0,4,0.52863175,3,0,0.515555183,0,1,0.47285501,4,0,0.56109249,0,4,0.611513593,8,0,0.619245424,0,8,0.6648854,4,0,0.579530147,0,4,0.554507179,4,0,0.604131405,0,4,0.47793888,4,0,0.503910642,0,4,0.518970394,1,0,0.406504035,0,1,0.566266986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,66,0.0685,1761.5,500,0,0,0,309,291,5,0.69633032,0,0.599160226,0,7.046,0,494.5,0,0,0,0,159,220,0.688196077,141,25,0.704464563,9,44,0.651365413,0,2,0.435563684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
