204,0.023,841,1000,0,0,0,1757,43,3,0.685750503,0,0.372085183,0,1.682,0,24,0,0.577132642,0,0,0,1752,2,0.688695965,5,41,0.505429887,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,0.023,841,1000,0,0,0,1323,477,7,0.685750503,0,0,0,1.682,0,688,0,-0.005238701,0,0,0,747,29,0.688695965,52,408,0.683326516,512,4,0.685603781,10,33,0.601417206,2,1,0.458961095,0,2,0.464526775,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,0.023,841,1000,0,0,0,1371,429,5,0.685750503,0,0,0,1.682,0,688,0,-0.005238701,0,0,0,747,110,0.688695965,204,291,0.683326516,418,8,0.685603781,2,20,0.668406909,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.023,794.5,1000,0,0,0,1766,34,3,0.69096889,0,0.364955335,0,1.589,0,21.5,0,0.607458645,0,0,0,1766,0,0.691866419,0,34,0.483802282,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.023,794.5,1000,0,0,0,1768,32,4,0.69096889,0,0.364955335,0,1.589,0,21.5,0,0.607458645,0,0,0,1766,1,0.691866419,0,31,0.483802282,2,0,0.408425298,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.023,794.5,1000,0,0,0,1318,482,6,0.69096889,0,0.001039069,0,1.589,0,612.5,0,0.030447336,0,0,0,844,23,0.68660781,32,432,0.690071361,435,1,0.691866419,3,26,0.656288871,4,0,0.557179836,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,0.023,794.5,1000,0,0,0,1402,398,5,0.69096889,0,0.001039069,0,1.589,0,612.5,0,0.030447336,0,0,0,844,101,0.68660781,233,274,0.690071361,317,11,0.691866419,8,12,0.656288871,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0.023,835.5,1000,0,0,0,1758,42,3,0.69103008,0,0.333793279,0,1.671,0,23,0,0.624889911,0,0,0,1754,5,0.692989481,4,37,0.398793858,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0.023,835.5,1000,0,0,0,1763,37,4,0.69103008,0,0.333793279,0,1.671,0,23,0,0.624889911,0,0,0,1754,3,0.692989481,8,34,0.398793858,1,0,0.291275048,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0.023,835.5,1000,0,0,0,1315,485,6,0.69103008,0,0.001379117,0,1.671,0,664,0,0.00268612,0,0,0,757,45,0.692989481,54,390,0.692821363,502,0,0.682549466,0,50,0.667571258,2,0,0.529963753,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,0.023,835.5,1000,0,0,0,1299,501,6,0.69103008,0,0.001379117,0,1.671,0,664,0,0.00268612,0,0,0,757,109,0.692989481,146,356,0.679156993,382,7,0.692821363,10,29,0.660493202,4,0,0.54097029,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,0.023,858,1000,0,0,0,1760,40,3,0.69506722,0,0.382927929,0,1.716,0,20,0,0.671485111,0,0,0,1760,0,0.701036829,0,40,0.527154614,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,0.023,858,1000,0,0,0,1761,39,3,0.69506722,0,0.382927929,0,1.716,0,20,0,0.671485111,0,0,0,1760,7,0.701036829,1,32,0.522748632,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,0.023,858,1000,0,0,0,1343,457,6,0.69506722,0,0.002076547,0,1.716,0,713.5,0,0.006602581,0,0,0,714,37,0.691775871,74,392,0.68909761,552,1,0.701036829,1,27,0.629888055,2,0,0.593101824,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,0.023,858,1000,0,0,0,1312,488,7,0.69506722,0,0.002076547,0,1.716,0,713.5,0,0.006602581,0,0,0,714,99,0.691775871,88,350,0.678452113,500,5,0.701036829,4,32,0.652880096,6,0,0.507010427,0,2,0.305739517,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0.023,769,1000,0,0,0,1770,30,3,0.687929323,0,0.349586167,0,1.538,0,15,0,0.515864095,0,0,0,1770,0,0.694589878,0,30,0.46307771,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0.023,769,1000,0,0,0,1777,23,3,0.687929323,0,0.349586167,0,1.538,0,15,0,0.515864095,0,0,0,1770,4,0.694589878,7,19,0.46307771,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0.023,769,1000,0,0,0,1354,446,6,0.687929323,0,0.001380042,0,1.538,0,602,0,0.008883965,0,0,0,869,38,0.694589878,68,386,0.674038893,410,4,0.679623397,5,18,0.647827288,2,0,0.514301941,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,0.023,769,1000,0,0,0,1374,426,7,0.687929323,0,0.001380042,0,1.538,0,602,0,0.008883965,0,0,0,869,86,0.694589878,190,325,0.679623397,303,4,0.674038893,10,10,0.554633287,1,1,0.59556556,1,0,0.405269889,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0.023,833.5,1000,0,0,0,1769,31,3,0.684198104,0,0.371825309,0,1.667,0,15.5,0,0.52590285,0,0,0,1769,1,0.689882659,0,30,0.427363578,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0.023,833.5,1000,0,0,0,1771,29,3,0.684198104,0,0.371825309,0,1.667,0,15.5,0,0.52590285,0,0,0,1769,5,0.689882659,2,24,0.427363578,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0.023,833.5,1000,0,0,0,1344,456,7,0.684198104,0,0.002137906,0,1.667,0,689.5,0,-0.037517091,0,0,0,701,14,0.689388303,32,368,0.689882659,600,4,0.680311839,2,67,0.627259696,9,0,0.52499504,0,3,0.509746319,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0.023,833.5,1000,0,0,0,1401,399,6,0.684198104,0,0.002137906,0,1.667,0,689.5,0,-0.037517091,0,0,0,701,110,0.689388303,288,273,0.678513548,398,10,0.689882659,12,6,0.603741365,2,0,0.49686832,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0.023,771.5,1000,0,0,0,1765,35,3,0.700817273,0,0.318830454,0,1.543,0,18.5,0,0.509451589,0,0,0,1765,0,0.703047993,0,35,0.428679255,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0.023,771.5,1000,0,0,0,1769,31,4,0.700817273,0,0.318830454,0,1.543,0,18.5,0,0.509451589,0,0,0,1765,2,0.703047993,2,29,0.428679255,2,0,0.416474967,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0.023,771.5,1000,0,0,0,1348,452,5,0.700817273,0,0.001079447,0,1.543,0,604,0,-0.015178337,0,0,0,941,49,0.702640428,78,387,0.703047993,324,2,0.689763547,5,14,0.645461295,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0.023,771.5,1000,0,0,0,1427,373,6,0.700817273,0,0.001079447,0,1.543,0,604,0,-0.015178337,0,0,0,941,100,0.702640428,307,262,0.689763547,176,7,0.703047993,1,4,0.671639691,2,0,0.549466544,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0.0235,856,1000,0,0,0,1767,33,3,0.696730807,0,0.381855384,0,1.712,0,19.5,0,0.607546293,0,0,0,1761,3,0.702623555,6,30,0.350018791,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0.0235,856,1000,0,0,0,1766,34,4,0.696730807,0,0.381855384,0,1.712,0,19.5,0,0.607546293,0,0,0,1761,6,0.702623555,3,28,0.350018791,2,0,0.332847449,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0.0235,856,1000,0,0,0,1321,479,7,0.696730807,0,0.002841698,0,1.712,0,699.5,0,-0.001949594,0,0,0,727,31,0.702623555,42,374,0.687528802,506,4,0.675388944,34,67,0.676165038,12,0,0.570942666,0,3,0.540976404,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0.0235,856,1000,0,0,0,1304,496,7,0.696730807,0,0.002841698,0,1.712,0,699.5,0,-0.001949594,0,0,0,727,100,0.702623555,137,332,0.687528802,424,5,0.681124541,12,56,0.645419488,4,1,0.524579482,0,2,0.600295507,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,0.0235,861,1000,0,0,0,1764,36,3,0.697792986,0,0.369059996,0,1.722,0,21,0,0.59116971,0,0,0,1758,5,0.702806377,6,31,0.508794191,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,0.0235,861,1000,0,0,0,1771,29,4,0.697792986,0,0.369059996,0,1.722,0,21,0,0.59116971,0,0,0,1758,4,0.702806377,9,25,0.508794191,4,0,0.471336559,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,0.0235,861,1000,0,0,0,1343,457,6,0.697792986,0,0.002602906,0,1.722,0,705.5,0,0.018818823,0,0,0,725,42,0.692779595,53,381,0.702806377,549,3,0.691789707,15,31,0.689661276,1,0,0.594563452,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,0.0235,861,1000,0,0,0,1319,481,5,0.697792986,0,0.002602906,0,1.722,0,705.5,0,0.018818823,0,0,0,725,112,0.692779595,145,333,0.691789707,448,6,0.702806377,1,30,0.599475896,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,0.0235,854,1000,0,0,0,1765,35,3,0.693446761,0,0.397694092,0,1.708,0,18.5,0,0.530403867,0,0,0,1765,1,0.697398954,0,34,0.494081249,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,0.0235,854,1000,0,0,0,1769,31,3,0.693446761,0,0.397694092,0,1.708,0,18.5,0,0.530403867,0,0,0,1765,1,0.697398954,4,30,0.494081249,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,0.0235,854,1000,0,0,0,1361,439,6,0.693446761,0,0.00040016,0,1.708,0,703,0,0.038796133,0,0,0,695,52,0.685688993,131,349,0.671037901,520,5,0.697398954,12,33,0.689494568,3,0,0.478272116,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,0.0235,854,1000,0,0,0,1351,449,7,0.693446761,0,0.00040016,0,1.708,0,703,0,0.038796133,0,0,0,695,117,0.685688993,243,290,0.697398954,392,11,0.671037901,18,29,0.635927299,2,2,0.598889328,1,0,0.406195094,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0.0235,823.5,1000,0,0,0,1763,37,3,0.701171891,0,0.366713116,0,1.647,0,21.5,0,0.560921261,0,0,0,1763,0,0.704579997,0,37,0.478681495,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0.0235,823.5,1000,0,0,0,1771,29,3,0.701171891,0,0.366713116,0,1.647,0,21.5,0,0.560921261,0,0,0,1763,7,0.704579997,8,22,0.478681495,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0.0235,823.5,1000,0,0,0,1301,499,7,0.701171891,0,0.000786565,0,1.647,0,667.5,0,0.017679715,0,0,0,715,37,0.702419507,73,377,0.69932932,466,10,0.704579997,28,74,0.645870246,18,1,0.574956253,1,0,0.50567706,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,0.0235,823.5,1000,0,0,0,1341,459,6,0.701171891,0,0.000786565,0,1.647,0,667.5,0,0.017679715,0,0,0,715,109,0.702419507,174,311,0.69932932,434,9,0.704579997,17,28,0.670312214,1,2,0.446861344,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0.0235,829,1000,0,0,0,1757,43,3,0.699040174,0,0.364218306,0,1.658,0,21.5,0,0.716374679,0,0,0,1757,0,0.701170211,0,43,0.472250976,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0.0235,829,1000,0,0,0,1757,43,3,0.699040174,0,0.364218306,0,1.658,0,21.5,0,0.716374679,0,0,0,1757,3,0.701170211,0,40,0.472250976,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0.0235,829,1000,0,0,0,1325,475,7,0.699040174,0,0.001770382,0,1.658,0,684.5,0,-0.009321283,0,0,0,762,30,0.701170211,74,389,0.696910137,474,4,0.690496434,10,49,0.667677238,5,0,0.483564549,0,3,0.51946704,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0.0235,829,1000,0,0,0,1356,444,5,0.699040174,0,0.001770382,0,1.658,0,684.5,0,-0.009321283,0,0,0,762,96,0.701170211,159,323,0.690496434,434,2,0.673589579,1,23,0.613521858,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0.0235,858.5,1000,0,0,0,1770,30,3,0.695529605,0,0.364575521,0,1.717,0,16,0,0.551753945,0,0,0,1770,1,0.695618401,0,29,0.45419195,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0.0235,858.5,1000,0,0,0,1776,24,3,0.695529605,0,0.364575521,0,1.717,0,16,0,0.551753945,0,0,0,1770,6,0.695618401,6,18,0.446015956,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0.0235,858.5,1000,0,0,0,1251,549,7,0.695529605,0,0.000875701,0,1.717,0,704,0,-0.027834419,0,0,0,666,61,0.695618401,62,372,0.691893157,482,9,0.695440809,25,104,0.659777662,15,3,0.67664723,1,0,0.338151933,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0.0235,858.5,1000,0,0,0,1345,455,6,0.695529605,0,0.000875701,0,1.717,0,704,0,-0.027834419,0,0,0,666,113,0.695618401,184,295,0.682400301,474,8,0.695440809,17,39,0.685266334,4,0,0.510453858,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
