,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step2_isol,step2_unsupp,step3_isol,step3_unsupp,step4_isol,step4_unsupp,step5_isol,step5_unsupp,step6_isol,step6_unsupp,step7_isol,step7_unsupp,step8_isol,step8_unsupp,step9_isol,step9_unsupp,step10_isol,step10_unsupp,step11_isol,step11_unsupp,step12_isol,step12_unsupp,step13_isol,step13_unsupp,step14_isol,step14_unsupp,step15_isol,step15_unsupp,step16_isol,step16_unsupp,step17_isol,step17_unsupp,step18_isol,step18_unsupp,step19_isol,step19_unsupp,step20_isol,step20_unsupp,step21_isol,step21_unsupp,step22_isol,step22_unsupp,step23_isol,step23_unsupp,step24_isol,step24_unsupp,step25_isol,step25_unsupp,step26_isol,step26_unsupp,step27_isol,step27_unsupp,step28_isol,step28_unsupp,step29_isol,step29_unsupp,step30_isol,step30_unsupp,step31_isol,step31_unsupp,step32_isol,step32_unsupp,step33_isol,step33_unsupp,step34_isol,step34_unsupp,step35_isol,step35_unsupp,step36_isol,step36_unsupp
170,43,0.056000000000000015,1215.0,500.0,0,0.0,0,604,296,8,0.6848974865138737,0,0.5823441699216803,0,4.86,0.0,364.5,0,0,0,0,273,58,45,167,250,10,22,57,11,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,43,0.056000000000000015,1215.0,500.0,764.5,1148.5,768,23,109,5,0.6848974865138737,0.6873639988728958,0.010642874672375381,0.010302898779461282,4.86,3.058,493,384,-0.053231358163640705,0.30887896131650167,0.3060443629017797,17,89,4,14,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,43,0.056000000000000015,1215.0,500.0,758,1141.0,766,25,109,6,0.6848974865138737,0.6873639988728958,0.010642874672375381,0.012499387760484364,4.86,3.032,493,383,-0.024790005318218282,0.3404622191564076,0.3404622191564076,17,85,7,16,0,7,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,44,0.056000000000000015,1177.5,500.0,0,0.0,0,666,234,6,0.6823380997510312,0,0.5678911547445182,0,4.71,0.0,342.5,0,0,0,0,517,34,69,178,77,6,1,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,44,0.056000000000000015,1177.5,500.0,1,3.0,4,651,245,6,0.6823380997510312,0.4002852950768046,0.5678911547445182,0.0,4.71,0.004,342.5,2,nan,0.30839713731101115,0.30839713731101115,517,39,48,184,82,4,4,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,44,0.056000000000000015,1177.5,500.0,746.5,1124.5,756,26,118,5,0.6823380997510312,0.6839084696502938,0.005784533750816296,0.006582262534643487,4.71,2.9859999999999998,495,378,-0.031071954337273507,0.3576853287783818,0.4466367088999968,16,93,9,15,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,44,0.056000000000000015,1177.5,500.0,730,1111.0,762,24,114,5,0.6823380997510312,0.6839084696502938,0.005784533750816296,0.006198183560388285,4.71,2.92,495,381,-0.01800039289749782,0.4277075853135013,0.45296914132298755,16,90,6,16,2,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,45,0.056000000000000015,1180.0,500.0,0,0.0,0,655,245,10,0.6869861793303513,0,0.5595218552544269,0,4.72,0.0,437,0,0,0,0,261,62,126,136,229,22,27,17,9,5,1,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,45,0.056000000000000015,1180.0,500.0,0,0.0,0,665,235,7,0.6869861793303513,0,0.5595218552544269,0,4.72,0.0,437,0,0,0,0,261,67,166,117,211,26,22,19,3,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,45,0.056000000000000015,1180.0,500.0,764,1149.0,770,22,108,5,0.6869861793303513,0.6831106614696559,0.009001217603809787,0.007709750566893426,4.72,3.056,496.5,385,0.02853778766914887,0.3380822305461672,0.2639557381181084,12,92,9,9,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,45,0.056000000000000015,1180.0,500.0,739.5,1121.5,764,22,114,4,0.6869861793303513,0.6908616971910468,0.009001217603809787,0.010527299925205683,4.72,2.958,496.5,382,-0.007022293345233749,0.22830438089746205,0.22830438089746205,12,92,10,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,46,0.05800000000000002,1264.0,500.0,0,0.0,0,596,304,7,0.6896760951363707,0,0.5704389880041396,0,5.056,0.0,458,0,0,0,0,308,64,183,192,86,19,15,26,4,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,46,0.05800000000000002,1264.0,500.0,0,0.0,0,641,259,7,0.6896760951363707,0,0.5704389880041396,0,5.056,0.0,458,0,0,0,0,308,59,237,136,64,37,27,23,5,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,46,0.05800000000000002,1264.0,500.0,764.5,1144.5,760,23,117,4,0.6896760951363707,0.6992877124238844,0.008402389223241453,0.006074561403508771,5.056,3.058,496.5,380,-0.021020468708552738,0.5077469280681264,0.5371846488395728,14,94,9,14,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,46,0.05800000000000002,1264.0,500.0,781.5,1163.5,764,23,113,6,0.6896760951363707,0.6992877124238844,0.008402389223241453,0.005422587883320867,5.056,3.1260000000000003,496.5,382,0.01902475236187269,0.4217607495048639,0.5588702726723493,14,92,8,12,0,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,47,0.05800000000000002,1264.5,500.0,0,0.0,0,530,370,9,0.6829569434756606,0,0.5869771306134943,0,5.058,0.0,441,0,0,0,0,119,83,241,42,53,163,94,15,8,60,13,1,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,47,0.05800000000000002,1264.5,500.0,0,0.0,0,574,326,9,0.6829569434756606,0,0.5869771306134943,0,5.058,0.0,441,0,0,0,0,119,75,243,37,101,161,84,17,22,30,3,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,47,0.05800000000000002,1264.5,500.0,746,1126.0,760,21,119,6,0.6829569434756606,0.6863148704521409,0.010503023603997868,0.011228070175438597,5.058,2.984,495.5,380,-0.00901547739242069,0.36606529629118106,0.43210421561116574,15,98,3,15,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,47,0.05800000000000002,1264.5,500.0,782.5,1165.5,766,24,110,7,0.6829569434756606,0.6863148704521409,0.010503023603997868,0.010985743296448258,5.058,3.13,495.5,383,-0.025112582742529324,0.456677259904803,0.332188088095655,15,88,6,13,2,6,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,48,0.05800000000000002,1238.5,500.0,0,0.0,0,668,232,6,0.6783650320269938,0,0.5690823452517857,0,4.954,0.0,418,0,0,0,0,161,76,271,86,186,49,47,15,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,48,0.05800000000000002,1238.5,500.0,0,0.0,0,643,257,8,0.6783650320269938,0,0.5690823452517857,0,4.954,0.0,418,0,0,0,0,161,69,225,85,182,58,64,35,7,9,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,48,0.05800000000000002,1238.5,500.0,756.5,1142.5,772,19,109,5,0.6783650320269938,0.6846390923333832,0.009660101899837965,0.010118954160404937,4.954,3.026,495.5,386,0.007361144932724214,0.4221502863114805,0.3773521645537303,16,91,2,15,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,48,0.05800000000000002,1238.5,500.0,770,1156.0,772,23,105,6,0.6783650320269938,0.6846390923333832,0.009660101899837965,0.009440509116674921,4.954,3.08,495.5,386,-0.020505789959726205,0.36265467643885685,0.36265467643885685,16,85,6,13,0,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,49,0.05800000000000002,1234.0,500.0,0,0.0,0,569,331,6,0.6876684157732855,0,0.597279624183432,0,4.936,0.0,289.5,0,0,0,0,401,49,35,252,128,4,3,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,49,0.05800000000000002,1234.0,500.0,0,0.0,0,544,356,9,0.6876684157732855,0,0.597279624183432,0,4.936,0.0,289.5,0,0,0,0,401,41,22,248,86,5,27,50,6,5,0,5,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,49,0.05800000000000002,1234.0,500.0,763,1150.0,774,15,111,4,0.6876684157732855,0.6988927009796989,0.009882235788279318,0.00850774261626975,4.936,3.052,497,387,-0.025427194932271392,0.4383334467790214,0.4383334467790214,9,97,6,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,49,0.05800000000000002,1234.0,500.0,803,1201.0,796,14,90,6,0.6876684157732855,0.6988927009796989,0.009882235788279318,0.009036343332825747,4.936,3.2119999999999997,497,398,-0.042789247000510164,0.5026021331250099,0.5026021331250099,9,77,4,8,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,50,0.05800000000000002,1234.5,500.0,1,3.0,4,710,186,6,0.6832047554783867,0.4047700836886854,0.5753520401407081,0.0,4.938000000000001,0.004,386,2,nan,0.33916768430843613,0.33916768430843613,375,52,233,96,82,24,19,11,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,50,0.05800000000000002,1234.5,500.0,1,3.0,4,565,331,9,0.6832047554783867,0.4903946396644049,0.5753520401407081,0.0,4.938000000000001,0.004,386,2,nan,0.43779884958847953,0.43779884958847953,375,39,8,213,175,1,0,73,6,0,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,50,0.05800000000000002,1234.5,500.0,768,1151.0,766,22,112,6,0.6832047554783867,0.6819400844667678,0.011177497699638366,0.011164799807097458,4.938000000000001,3.072,498.5,383,-0.004531009737509037,0.3929992603589661,0.4267612797852135,12,94,7,9,2,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,50,0.05800000000000002,1234.5,500.0,770,1158.0,776,23,101,7,0.6832047554783867,0.6844694264900055,0.011177497699638366,0.008361169185911455,4.938000000000001,3.08,498.5,388,-0.0012180025023780785,0.4023148054996155,0.4593682727363266,12,79,6,11,4,6,0,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,51,0.06000000000000002,1334.0,500.0,2,5.0,6,587,307,9,0.691501570926488,0.5516315134304111,0.5916337533917005,0.0,5.336,0.008,412,3,-1.0,0.4196200206983237,0.4196200206983237,295,71,97,160,154,17,30,46,7,7,3,4,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202,51,0.06000000000000002,1334.0,500.0,0,0.0,0,668,232,8,0.691501570926488,0,0.5916337533917005,0,5.336,0.0,412,0,0,0,0,295,63,226,110,116,44,23,13,6,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203,51,0.06000000000000002,1334.0,500.0,842,1235.0,786,10,104,4,0.691501570926488,0.6927597143722425,0.00942291747312251,0.006918879819643181,5.336,3.368,498,393,0.031828933955475674,0.3790967945283505,0.2753091749250642,4,95,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,51,0.06000000000000002,1334.0,500.0,848.5,1240.5,784,13,103,5,0.691501570926488,0.6927597143722425,0.00942291747312251,0.008961949331847293,5.336,3.394,498,392,0.022453124205579825,0.4896590092928389,0.2912534805489789,4,91,8,3,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,52,0.06000000000000002,1308.0,500.0,0,0.0,0,620,280,7,0.6919142680429786,0,0.5827504903358727,0,5.232,0.0,379.5,0,0,0,0,248,75,164,100,94,58,110,11,2,36,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,52,0.06000000000000002,1308.0,500.0,0,0.0,0,539,361,8,0.6919142680429786,0,0.5827504903358727,0,5.232,0.0,379.5,0,0,0,0,248,75,26,188,238,6,10,86,15,1,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,52,0.06000000000000002,1308.0,500.0,831,1214.0,766,20,114,6,0.6919142680429786,0.6926275301144582,0.00885571557298891,0.009950189062460603,5.232,3.324,496,383,-0.011894417491767416,0.45081437359961996,0.34593505813220243,10,95,7,9,1,7,2,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,52,0.06000000000000002,1308.0,500.0,829,1218.0,778,14,108,5,0.6919142680429786,0.6912010059714989,0.00885571557298891,0.00783066547848039,5.232,3.316,496,389,-0.007522867957819163,0.3699019493955203,0.3699019493955203,10,95,3,9,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,53,0.06000000000000002,1329.0,500.0,1,3.0,4,567,329,10,0.6953398785647578,0.5967110581520361,0.5911484498125179,0.0,5.316,0.004,460.5,2,nan,0.4793946824197046,0.4793946824197046,116,80,58,94,267,25,54,92,38,15,28,11,3,10,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,53,0.06000000000000002,1329.0,500.0,0,0.0,0,600,300,8,0.6953398785647578,0,0.5911484498125179,0,5.316,0.0,460.5,0,0,0,0,116,84,91,82,237,37,79,70,61,16,13,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,53,0.06000000000000002,1329.0,500.0,849.5,1241.5,784,15,101,5,0.6953398785647578,0.7014756941095599,0.010814453822502106,0.009872744885499989,5.316,3.3979999999999997,497,392,-0.06013536393865147,0.3746925835744261,0.3746925835744261,10,88,3,8,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,53,0.06000000000000002,1329.0,500.0,827,1216.0,778,13,109,6,0.6953398785647578,0.7014756941095599,0.010814453822502106,0.010887427339869499,5.316,3.308,497,389,-0.034899395267708466,0.39662270649199427,0.3166467498421691,10,96,2,10,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,54,0.06000000000000002,1322.5,500.0,0,0.0,0,614,286,8,0.6732966267424325,0,0.5822611767459644,0,5.29,0.0,457,0,0,0,0,84,81,355,27,16,107,127,3,17,59,14,4,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,54,0.06000000000000002,1322.5,500.0,0,0.0,0,591,309,9,0.6732966267424325,0,0.5822611767459644,0,5.29,0.0,457,0,0,0,0,84,76,180,57,103,112,197,34,18,25,7,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,54,0.06000000000000002,1322.5,500.0,815,1201.0,772,15,113,5,0.6732966267424325,0.683822843236463,0.010019867851446798,0.007635290731145655,5.29,3.26,497,386,-0.043462677707850464,0.502178511685621,0.5605540273729487,11,98,3,11,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,54,0.06000000000000002,1322.5,500.0,849,1248.0,798,11,91,3,0.6732966267424325,0.683822843236463,0.010019867851446798,0.011944516079854424,5.29,3.396,497,399,-0.016370880408540265,0.4761091870359184,0.4761091870359184,11,83,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,55,0.06000000000000002,1396.0,500.0,1,3.0,4,599,297,6,0.6848033191666765,0.3663624181976697,0.5969952573895618,0.0,5.584,0.004,485,2,nan,0.3102389993679176,0.3102389993679176,314,57,128,159,117,45,31,34,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
218,55,0.06000000000000002,1396.0,500.0,0,0.0,0,606,294,8,0.6848033191666765,0,0.5969952573895618,0,5.584,0.0,485,0,0,0,0,314,63,54,168,219,10,6,48,11,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,55,0.06000000000000002,1396.0,500.0,918,1314.0,792,10,98,4,0.6848033191666765,0.6776926712887238,0.012876791512428862,0.015846295959932324,5.584,3.672,496,396,-0.006184063380340113,0.30226460437783004,0.30226460437783004,5,88,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,55,0.06000000000000002,1396.0,500.0,918,1314.0,792,9,99,5,0.6848033191666765,0.6919139670446292,0.012876791512428862,0.013438679726558515,5.584,3.672,496,396,0.010252367266813958,0.3058393246035862,0.2202378652180914,5,91,3,4,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,56,0.06200000000000002,1449.5,500.0,1,3.0,4,550,346,10,0.6908815389531971,0.4903660982273773,0.575267248872259,0.0,5.798,0.004,466,2,nan,0.39901802666253394,0.39901802666253394,69,89,214,53,93,139,139,32,20,21,6,9,7,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222,56,0.06200000000000002,1449.5,500.0,0,0.0,0,571,329,10,0.6908815389531971,0,0.575267248872259,0,5.798,0.0,466,0,0,0,0,69,84,196,53,151,93,81,57,65,22,5,14,2,4,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223,56,0.06200000000000002,1449.5,500.0,900.5,1294.5,788,8,104,4,0.6908815389531971,0.6910339741923636,0.009518649331074179,0.010166384658770447,5.798,3.6020000000000003,499.5,394,0.002343028788121814,0.3493047083474674,0.27154696695334063,3,96,5,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
