,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step1_far_dead_node,step2_isol,step2_unsupp,step2_far_dead_node,step3_isol,step3_unsupp,step3_far_dead_node,step4_isol,step4_unsupp,step4_far_dead_node,step5_isol,step5_unsupp,step5_far_dead_node,step6_isol,step6_unsupp,step6_far_dead_node,step7_isol,step7_unsupp,step7_far_dead_node,step8_isol,step8_unsupp,step8_far_dead_node,step9_isol,step9_unsupp,step9_far_dead_node,step10_isol,step10_unsupp,step10_far_dead_node,step11_isol,step11_unsupp,step11_far_dead_node,step12_isol,step12_unsupp,step12_far_dead_node,step13_isol,step13_unsupp,step13_far_dead_node,step14_isol,step14_unsupp,step14_far_dead_node,step15_isol,step15_unsupp,step15_far_dead_node,step16_isol,step16_unsupp,step16_far_dead_node,step17_isol,step17_unsupp,step17_far_dead_node,step18_isol,step18_unsupp,step18_far_dead_node,step19_isol,step19_unsupp,step19_far_dead_node,step20_isol,step20_unsupp,step20_far_dead_node,step21_isol,step21_unsupp,step21_far_dead_node,step22_isol,step22_unsupp,step22_far_dead_node
340,86,0.095,3133,500,81,121,80,122,398,14,0.680020768,0.675750459,0.615159747,0.544930556,12.532,0.324,500,40,0.383917525,0.451452901,0.492493239,0,276,0.684291078,44,0,0.646784668,0,44,0.656449444,20,0,0.647590377,0,20,0.54132707,8,0,0.504971635,0,8,0.565490362,15,0,0.559862183,0,15,0.587947043,27,0,0.607035183,0,27,0.679763844,8,0,0.574711683,0,8,0.578096451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,86,0.095,3133,500,0,0,0,234,366,10,0.680020768,0,0.615159747,0,12.532,0,500,0,0,0,0,0,254,0.680595072,179,0,0.668516837,0,87,0.684291078,49,0,0.65933567,0,19,0.665922892,4,0,0.623486271,0,4,0.582999363,2,0,0.543020872,0,2,0.45877521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,86,0.095,3133,500,333,491,316,5,279,4,0.680020768,0.679763844,0.026776752,0.039300555,12.532,1.332,500,158,-0.096715597,0.420321931,0.50798783,1,275,0.684291078,4,0,0.461847688,0,4,0.524510182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,86,0.095,3133,500,370,536,332,8,260,8,0.680020768,0.684291078,0.026776752,0.021909065,12.532,1.48,500,166,0.015303788,0.432876404,0.46780351,1,253,0.680595072,5,0,0.656449444,0,5,0.668516837,1,0,0.392413055,0,1,0.3725619,1,0,0.401852962,0,1,0.557319165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,87,0.095,3246.5,500,6.5,11.5,10,190,400,16,0.690829212,0.648961923,0.61732227,0.45,12.986,0.026,500,5,-0.416666667,0.583457956,0.60190162,0,270,0.688056976,121,0,0.693601448,0,61,0.656225637,35,0,0.597608236,0,35,0.65246128,8,0,0.505393534,0,8,0.498438293,1,0,0.361737197,0,1,0.507350906,14,0,0.485174464,0,14,0.642991786,8,0,0.514653272,0,8,0.601564289,3,0,0.406418988,0,3,0.606108586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
345,87,0.095,3246.5,500,0,0,0,228,372,9,0.690829212,0,0.61732227,0,12.986,0,500,0,0,0,0,0,250,0.693601448,146,0,0.680161825,0,84,0.660368934,72,0,0.655023175,0,36,0.65246128,8,0,0.58164721,0,2,0.578205397,2,0,0.505211695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,87,0.095,3246.5,500,312,469,314,8,278,4,0.690829212,0.693601448,0.026556883,0.023257829,12.986,1.248,500,157,-0.042026141,0.460680956,0.460680956,0,270,0.688056976,8,0,0.584634091,0,8,0.548532742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,87,0.095,3246.5,500,369.5,539.5,340,5,255,4,0.690829212,0.680161825,0.026556883,0.022045242,12.986,1.478,500,170,-0.058264397,0.482175454,0.482175454,0,250,0.693601448,5,0,0.523249972,0,5,0.542323116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,88,0.095,3228.5,500,56.5,83.5,54,193,353,8,0.688524124,0.665356867,0.618555851,0.623500882,12.914,0.226,500,27,0.313054191,0.467251151,0.472717416,0,284,0.697071126,172,0,0.66572169,0,48,0.651279727,16,0,0.601922374,0,16,0.6022819,5,0,0.479260801,0,5,0.625623646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
349,88,0.095,3228.5,500,1,3,4,190,406,16,0.688524124,0.537078023,0.618555851,0,12.914,0.004,500,2,nan,0.4878491,0.4878491,0,216,0.679977122,40,0,0.626637573,0,40,0.596644573,6,0,0.666374544,0,6,0.628744641,5,0,0.697071126,0,5,0.511096437,37,0,0.66572169,0,37,0.688443914,62,0,0.646009446,0,62,0.620149271,35,0,0.637132999,0,35,0.659977559,5,0,0.558004469,0,5,0.53930465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,88,0.095,3228.5,500,309.5,460.5,302,7,291,4,0.688524124,0.66572169,0.026645379,0.022733962,12.914,1.238,500,151,-0.012514319,0.552971547,0.538998612,1,284,0.697071126,6,1,0.566581043,0,6,0.613933546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,88,0.095,3228.5,500,475.5,665.5,380,2,218,4,0.688524124,0.697071126,0.026645379,0.020767522,12.914,1.902,500,190,-0.024996963,0.591470625,0.526105527,1,216,0.679977122,1,1,0.522475709,0,1,0.560737267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,89,0.095,3178.5,500,4,8,8,182,410,8,0.69383853,0.681329754,0.614270509,0.583333333,12.714,0.016,500,4,-0.714285714,0.528215323,0.528215323,0,284,0.684165645,132,0,0.702761766,0,98,0.667040439,41,0,0.596083369,0,23,0.663346036,9,0,0.551680624,0,5,0.534467366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,89,0.095,3178.5,500,0,0,0,249,351,9,0.69383853,0,0.614270509,0,12.714,0,500,0,0,0,0,0,236,0.702761766,165,0,0.701528623,0,85,0.679774395,71,0,0.684165645,0,25,0.594165635,9,0,0.657423814,0,5,0.534737989,4,0,0.493836818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,89,0.095,3178.5,500,281.5,429.5,296,10,294,6,0.69383853,0.702761766,0.02541156,0.01974962,12.714,1.126,500,148,-0.039179367,0.508637558,0.527634483,0,284,0.684165645,9,0,0.596083369,0,9,0.563419562,1,0,0.459410971,0,1,0.674283292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,89,0.095,3178.5,500,400,576,352,6,242,4,0.69383853,0.701528623,0.02541156,0.030848665,12.714,1.6,500,176,-0.020478194,0.459612221,0.414094825,0,236,0.702761766,6,0,0.684915294,0,6,0.684165645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
356,90,0.095,3240.5,500,0,0,0,205,395,10,0.694687373,0,0.626572868,0,12.962,0,500,0,0,0,0,0,284,0.705511384,152,0,0.681436386,0,82,0.647449986,40,0,0.670182654,0,24,0.657912493,11,0,0.653571416,0,3,0.641066305,2,0,0.621358779,0,2,0.511924789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
357,90,0.095,3240.5,500,529.5,704.5,350,2,248,4,0.694687373,0.683863362,0.626572868,0.633075242,12.962,2.118,500,175,0.444429608,0.551997533,0.44540735,0,246,0.705511384,2,0,0.533306095,0,2,0.535170752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,90,0.095,3240.5,500,300.5,447.5,294,11,295,6,0.694687373,0.681436386,0.025370278,0.026578221,12.962,1.202,500,147,0.005145307,0.445215201,0.441938833,0,284,0.705511384,10,0,0.615627629,0,10,0.642595654,1,0,0.365839186,0,1,0.493971111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,90,0.095,3240.5,500,409,584,350,2,248,4,0.694687373,0.683863362,0.025370278,0.018588348,12.962,1.636,500,175,0.039805965,0.425648421,0.425648421,0,246,0.705511384,2,0,0.526687013,0,2,0.65049058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
360,91,0.095,3174.5,500,1,3,4,167,429,8,0.698130275,0.489950948,0.616611385,0,12.698,0.004,500,2,nan,0.423743698,0.423743698,0,310,0.691598612,123,0,0.685310649,0,101,0.684735257,41,0,0.704661939,0,17,0.532187613,3,0,0.516159364,0,1,0.406709449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,91,0.095,3174.5,500,0,0,0,213,387,18,0.698130275,0,0.616611385,0,12.698,0,500,0,0,0,0,0,224,0.653052213,82,0,0.685310649,0,66,0.691598612,82,0,0.686315098,0,48,0.655177949,20,0,0.634204002,0,20,0.610751531,18,0,0.577212143,0,18,0.704661939,6,0,0.631084349,0,6,0.536898114,2,0,0.539209005,0,2,0.502793144,1,0,0.508733529,0,1,0.389388797,2,0,0.458847118,0,2,0.536809329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
362,91,0.095,3174.5,500,241.5,380.5,278,6,316,4,0.698130275,0.704661939,0.025874703,0.027466598,12.698,0.966,500,139,-0.017544487,0.506450193,0.473507743,0,310,0.691598612,6,0,0.627319728,0,6,0.640095231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,91,0.095,3174.5,500,460.5,647.5,374,1,225,4,0.698130275,0.704661939,0.025874703,0.023003912,12.698,1.842,500,187,0.017850959,0.469606362,0.405596883,0,224,0.653052213,1,0,0.451815149,0,1,0.383701231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,92,0.095,3245,500,17,26,18,198,384,8,0.683990563,0.557956315,0.620382461,0.748148148,12.98,0.068,500,9,0.034615385,0.434804003,0.434804003,0,282,0.680810861,187,0,0.667559019,0,97,0.68773997,10,0,0.665522022,0,4,0.505661802,1,0,0.344122946,0,1,0.456065667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,92,0.095,3245,500,0,0,0,230,370,10,0.683990563,0,0.620382461,0,12.98,0,500,0,0,0,0,0,244,0.68773997,173,0,0.680810861,0,89,0.653864464,44,0,0.680241156,0,30,0.644374106,11,0,0.608200567,0,5,0.581374214,2,0,0.554969784,0,2,0.528629322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
366,92,0.095,3245,500,319,474,310,4,286,6,0.683990563,0.68773997,0.026664992,0.03476656,12.98,1.276,500,155,-0.020405593,0.585926775,0.585926775,0,282,0.680810861,3,0,0.65498975,0,3,0.510657782,1,0,0.386629778,0,1,0.421972396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,92,0.095,3245,500,406.5,581.5,350,3,247,4,0.683990563,0.680810861,0.026664992,0.024114409,12.98,1.626,500,175,-0.08065642,0.444154833,0.507816789,0,244,0.68773997,3,0,0.529790884,0,3,0.648320985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,93,0.095,3216.5,500,5,10,10,175,415,14,0.691199925,0.504905739,0.602900787,0.433333333,12.866,0.02,500,5,-0.416666667,0.432025889,0.415789935,0,286,0.700142766,114,0,0.665641035,0,86,0.647436636,39,0,0.607636392,0,21,0.662702688,2,0,0.491278731,0,2,0.466473876,10,0,0.540181052,0,10,0.59245308,6,0,0.58654503,0,6,0.609987769,4,0,0.60437973,0,4,0.477050901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
369,93,0.095,3216.5,500,0,0,0,207,393,11,0.691199925,0,0.602900787,0,12.866,0,500,0,0,0,0,0,246,0.700142766,90,0,0.662032164,0,72,0.662702688,78,0,0.653560584,0,60,0.676367606,35,0,0.682257085,0,13,0.546087013,2,0,0.537586167,0,2,0.447047169,2,0,0.499742818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,93,0.095,3216.5,500,304.5,458.5,308,3,289,6,0.691199925,0.665641035,0.02405551,0.01814832,12.866,1.218,500,154,-0.066009375,0.481152383,0.521839479,0,286,0.700142766,2,0,0.491278731,0,2,0.466473876,1,0,0.444088334,0,1,0.416964108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,93,0.095,3216.5,500,374,547,346,4,250,4,0.691199925,0.682257085,0.02405551,0.013636989,12.866,1.496,500,173,-0.096179377,0.559769182,0.559769182,0,246,0.700142766,4,0,0.522608838,0,4,0.496232833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,94,0.095,3277.5,500,134,195,122,133,345,6,0.69294613,0.659731259,0.612136028,0.593800416,13.11,0.536,500,61,0.552811345,0.459015281,0.438614528,0,288,0.674314929,120,0,0.692842719,0,50,0.693049541,13,0,0.497056147,0,7,0.564589437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
373,94,0.095,3277.5,500,1,3,4,231,365,10,0.69294613,0.642558774,0.612136028,0,13.11,0.004,500,2,nan,0.542589703,0.542589703,0,226,0.693049541,138,0,0.673052676,0,90,0.659731259,77,0,0.692842719,0,37,0.626547436,13,0,0.519614808,0,9,0.646170737,3,0,0.458243237,0,3,0.639176306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,94,0.095,3277.5,500,277.5,424.5,294,9,297,6,0.69294613,0.693049541,0.025015138,0.037683934,13.11,1.11,500,147,-0.056560154,0.63834965,0.573636102,0,288,0.674314929,7,0,0.586864835,0,7,0.564589437,2,0,0.59115186,0,2,0.571646092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,94,0.095,3277.5,500,469,654,370,2,228,4,0.69294613,0.692842719,0.025015138,0.018338208,13.11,1.876,500,185,-0.031168297,0.49509822,0.49509822,0,226,0.693049541,2,0,0.523306917,0,2,0.581250248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
376,95,0.095,3318,500,1,3,4,192,404,10,0.6977147,0.606072685,0.612943839,0,13.272,0.004,498,2,nan,0.513503659,0.513503659,4,282,0.698022975,131,1,0.697406426,0,92,0.641145708,48,0,0.635183488,0,20,0.618742256,6,0,0.563263785,0,6,0.570183859,3,0,0.636315827,0,3,0.556193936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,95,0.095,3318,500,1,3,4,220,376,12,0.6977147,0.510601626,0.612943839,0,13.272,0.004,498,2,nan,0.41031112,0.41031112,4,250,0.698022975,130,1,0.649072034,0,81,0.629857491,62,0,0.662581653,0,32,0.594441577,20,0,0.575894465,0,8,0.570183859,2,0,0.567999264,0,2,0.505434282,2,0,0.584058591,0,2,0.46502042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,95,0.095,3318,500,305.5,456.5,302,7,291,6,0.6977147,0.697654595,0.026105399,0.029047093,13.272,1.222,500,151,0.018514101,0.440754074,0.517528546,0,284,0.698022975,6,0,0.598997344,0,6,0.591049094,1,0,0.481036732,0,1,0.513895781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,95,0.095,3318,500,381.5,552.5,342,3,255,4,0.6977147,0.698022975,0.026105399,0.020939976,13.272,1.526,500,171,0.013866851,0.49851989,0.49851989,0,252,0.697654595,3,0,0.491355113,0,3,0.516386434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
380,96,0.095,3225.5,500,455,611,312,5,283,4,0.689885278,0.699736491,0.610718479,0.603023828,12.902,1.82,500,156,0.513787805,0.452509376,0.473685098,0,278,0.680034064,5,0,0.657182008,0,5,0.59716865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
381,96,0.095,3225.5,500,2,5,6,186,408,14,0.689885278,0.530268404,0.610718479,0,12.902,0.008,500,3,-1,0.444945677,0.444945677,0,224,0.699736491,36,0,0.673771927,0,34,0.57335999,55,0,0.677236398,0,55,0.680001814,59,0,0.680034064,0,59,0.657182008,28,0,0.643524824,0,28,0.65294188,6,0,0.643677989,0,6,0.567984869,2,0,0.562577079,0,2,0.503356478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
382,96,0.095,3225.5,500,324,479,310,6,284,4,0.689885278,0.699736491,0.026399842,0.023082437,12.902,1.296,500,155,-0.004387778,0.429807807,0.519385269,0,278,0.680034064,6,0,0.596773282,0,6,0.548822339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
383,96,0.095,3225.5,500,429,615,372,2,226,4,0.689885278,0.680034064,0.026399842,0.025296552,12.902,1.716,500,186,-0.070347645,0.589522889,0.60464644,0,224,0.699736491,2,0,0.606330731,0,2,0.482875262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,97,0.095,3226,500,7,13,12,175,413,12,0.689633586,0.576064444,0.608955362,0.486111111,12.904,0.028,500,6,-0.15,0.503943295,0.488341235,0,276,0.677063334,145,0,0.702203839,0,123,0.676724532,23,0,0.564917204,0,7,0.481639682,4,0,0.504192715,0,4,0.621540362,2,0,0.511041236,0,2,0.597051701,1,0,0.646695586,0,1,0.392183575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
385,97,0.095,3226,500,1,3,4,197,399,14,0.689633586,0.515392047,0.608955362,0,12.904,0.004,500,2,nan,0.491622284,0.491622284,0,230,0.702203839,94,0,0.677063334,0,94,0.662688611,68,0,0.675586022,0,44,0.68915299,16,0,0.540485955,0,12,0.660023671,13,0,0.665235663,0,13,0.633059415,4,0,0.52128228,0,4,0.598201891,2,0,0.448297506,0,2,0.499083042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,97,0.095,3226,500,347,506,318,3,279,4,0.689633586,0.702203839,0.026883666,0.032414895,12.904,1.388,500,159,0.002660589,0.460480476,0.460480476,0,276,0.677063334,3,0,0.521893656,0,3,0.5519562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
387,97,0.095,3226,500,430.5,613.5,366,2,232,6,0.689633586,0.68915299,0.026883666,0.023915186,12.904,1.722,500,183,0.086825569,0.516659974,0.554145319,0,230,0.702203839,1,0,0.389148908,0,1,0.508031455,1,0,0.440287882,0,1,0.49502759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,98,0.095,3246.5,500,1,3,4,183,413,14,0.682274299,0.613179809,0.616310553,0,12.986,0.004,498.5,2,nan,0.554503738,0.554503738,3,274,0.691153957,85,3,0.686920298,0,47,0.659567646,21,0,0.632189583,0,21,0.588559992,22,0,0.532946023,0,20,0.664821959,32,0,0.555469171,0,28,0.655473566,15,0,0.523799159,0,15,0.580987667,5,0,0.458898248,0,5,0.62587271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,98,0.095,3246.5,500,3.5,7.5,8,185,407,10,0.682274299,0.514713633,0.616310553,0.291666667,12.986,0.014,498.5,4,-0.607142857,0.430070495,0.430070495,3,227,0.691153957,59,2,0.673394642,0,55,0.664821959,56,0,0.660585926,0,56,0.659514693,49,0,0.64561111,0,49,0.635657141,18,0,0.58656247,0,18,0.549723879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
390,98,0.095,3246.5,500,324,479,310,8,282,6,0.682274299,0.673394642,0.02841254,0.027055346,12.986,1.296,500,155,0.004518924,0.420304088,0.559769304,0,274,0.691153957,6,0,0.606810517,0,6,0.626502056,2,0,0.513402842,0,2,0.686920298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,98,0.095,3246.5,500,424,605,362,5,233,4,0.682274299,0.673394642,0.02841254,0.021435348,12.986,1.696,500,181,0.010066326,0.553153863,0.553153863,0,228,0.691153957,5,0,0.485032845,0,5,0.655473566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
392,99,0.095,3263.5,500,3,6,6,198,396,8,0.679205384,0.528414145,0.61319169,1,13.054,0.012,500,3,nan,0.482988341,0.482988341,0,290,0.665067683,169,0,0.686676947,0,83,0.697875576,24,0,0.592548544,0,18,0.660535192,5,0,0.5786331,0,5,0.650815243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,99,0.095,3263.5,500,0,0,0,237,363,9,0.679205384,0,0.61319169,0,13.054,0,500,0,0,0,0,0,240,0.686676947,172,0,0.697875576,0,102,0.647862625,59,0,0.650815243,0,17,0.678925094,4,0,0.407834509,0,4,0.625602053,2,0,0.658082099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,99,0.095,3263.5,500,278,423,290,11,299,4,0.679205384,0.697875576,0.025741411,0.024989053,13.054,1.112,500,145,0.05581075,0.497302389,0.499296988,1,289,0.665067683,10,0,0.592548544,0,10,0.523127807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,99,0.095,3263.5,500,416.5,591.5,350,5,245,4,0.679205384,0.678925094,0.025741411,0.026652855,13.054,1.666,500,175,-0.02188373,0.47614914,0.428362441,1,240,0.686676947,4,1,0.639639246,0,4,0.697875576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
