,rep,intra_thres,init_intra_edge,init_supp_edge,fin_intra_edge,fin_supp_edge,alive_nodes,tot_isol_node,tot_unsupp_node,cas_steps,init_far_node,fin_far_node,init_clust,fin_clust,init_mean_deg,fin_mean_deg,init_larg_comp,fin_larg_comp,deg_assort,dist_deg_cent,dist_bet_cent,step1_isol,step1_unsupp,step2_isol,step2_unsupp,step3_isol,step3_unsupp,step4_isol,step4_unsupp,step5_isol,step5_unsupp,step6_isol,step6_unsupp,step7_isol,step7_unsupp,step8_isol,step8_unsupp,step9_isol,step9_unsupp,step10_isol,step10_unsupp,step11_isol,step11_unsupp,step12_isol,step12_unsupp,step13_isol,step13_unsupp,step14_isol,step14_unsupp,step15_isol,step15_unsupp,step16_isol,step16_unsupp,step17_isol,step17_unsupp,step18_isol,step18_unsupp,step19_isol,step19_unsupp,step20_isol,step20_unsupp,step21_isol,step21_unsupp,step22_isol,step22_unsupp,step23_isol,step23_unsupp,step24_isol,step24_unsupp,step25_isol,step25_unsupp,step26_isol,step26_unsupp
835,209,0.12200000000000007,1892.0,300.0,1220.5,1462.5,484,0,56,2,0.6890944893808373,0.6968211280571769,0.04181778892761863,0.040845797089824554,12.613333333333333,8.136666666666667,300,242,-0.02572347979004505,0.4609685377484577,0.4609685377484577,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
836,210,0.12200000000000007,1897.0,300.0,1413,1659.0,492,0,48,2,0.7033081074356196,0.7056506794743247,0.6305607044356807,0.6610058779770788,12.646666666666667,9.42,300,246,0.5046079223684083,0.3246153731149338,0.29356524260659683,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
837,210,0.12200000000000007,1897.0,300.0,1329,1571.0,484,1,55,4,0.7033081074356196,0.7056506794743247,0.6305607044356807,0.642826988004392,12.646666666666667,8.86,300,242,0.441173483027818,0.5288681211047068,0.29356524260659683,0,54,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
838,210,0.12200000000000007,1897.0,300.0,1277,1523.0,492,0,48,2,0.7033081074356196,0.7056506794743247,0.04201342663869582,0.042965767008657556,12.646666666666667,8.513333333333334,300,246,-0.07221414356024672,0.5127777191063785,0.3697591843298647,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
839,210,0.12200000000000007,1897.0,300.0,1243,1486.0,486,0,54,2,0.7033081074356196,0.7056506794743247,0.04201342663869582,0.04488183067044432,12.646666666666667,8.286666666666667,300,243,-0.030582913836605587,0.5236191769951045,0.5236191769951045,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
840,211,0.12400000000000007,1959.0,300.0,1391.5,1632.5,482,0,58,2,0.6775569978178406,0.6776212689181842,0.6313658329291378,0.6457708142207967,13.059999999999999,9.276666666666667,300,241,0.5865150362572209,0.3232700679543039,0.26696440857632925,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
841,211,0.12400000000000007,1959.0,300.0,1417.5,1662.5,490,0,50,2,0.6775569978178406,0.6776212689181842,0.6313658329291378,0.6433541831951428,13.059999999999999,9.45,300,245,0.5572969707730675,0.3232700679543039,0.2615529402858364,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,211,0.12400000000000007,1959.0,300.0,1266.5,1507.5,482,0,58,2,0.6775569978178406,0.6776212689181842,0.04311469228911009,0.046428429368449646,13.059999999999999,8.443333333333332,300,241,-0.02227359561869254,0.3766751143578786,0.3766751143578786,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
843,211,0.12400000000000007,1959.0,300.0,1318,1563.0,490,0,50,2,0.6775569978178406,0.6776212689181842,0.04311469228911009,0.044344864608654326,13.059999999999999,8.786666666666667,300,245,-0.015423123966616601,0.3808759682441891,0.3766751143578786,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844,212,0.12400000000000007,1949.5,300.0,1327,1568.0,482,0,58,2,0.6935057706026356,0.7006484688221629,0.6265482986218549,0.6411788294457572,12.996666666666666,8.846666666666668,300,241,0.4959802843655545,0.3320844090503955,0.22237886541809543,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
845,212,0.12400000000000007,1949.5,300.0,1351.5,1594.5,486,0,54,2,0.6935057706026356,0.7006484688221629,0.6265482986218549,0.634860372752625,12.996666666666666,9.01,300,243,0.5563836451498432,0.41433997124435734,0.26273025163028524,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
846,212,0.12400000000000007,1949.5,300.0,1251.5,1492.5,482,0,58,2,0.6935057706026356,0.7006484688221629,0.04311057532714213,0.041135451503435755,12.996666666666666,8.343333333333334,300,241,-0.024664590040334805,0.3672057033905026,0.2702449595967888,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
847,212,0.12400000000000007,1949.5,300.0,1292.5,1535.5,486,0,54,2,0.6935057706026356,0.7006484688221629,0.04311057532714213,0.04405717274128768,12.996666666666666,8.616666666666667,300,243,-0.0538474575076045,0.3719688567488891,0.3719688567488891,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
848,213,0.12400000000000007,1907.5,300.0,1311.5,1553.5,484,0,56,2,0.6793112453068257,0.687500925335683,0.6294993652294768,0.6331409319457191,12.716666666666667,8.743333333333334,300,242,0.4403187459507108,0.42235831385801414,0.31522203670203786,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
849,213,0.12400000000000007,1907.5,300.0,1313.5,1555.5,484,0,56,2,0.6793112453068257,0.687500925335683,0.6294993652294768,0.6425942144150829,12.716666666666667,8.756666666666666,300,242,0.5302790274012011,0.42235831385801414,0.284257574014264,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,213,0.12400000000000007,1907.5,300.0,1257,1499.0,484,0,56,2,0.6793112453068257,0.687500925335683,0.045195479177946515,0.043558416333983704,12.716666666666667,8.379999999999999,300,242,-0.01490450011716965,0.43914597405976386,0.43914597405976386,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
851,213,0.12400000000000007,1907.5,300.0,1240.5,1481.5,482,1,57,4,0.6793112453068257,0.687500925335683,0.045195479177946515,0.04150544962162575,12.716666666666667,8.27,300,241,0.00016725044150316462,0.35141917308400694,0.35141917308400694,0,56,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
852,214,0.12400000000000007,2022.0,300.0,1411,1653.0,484,0,56,2,0.6832739983108925,0.6944918984857316,0.6211410751390963,0.6375881451403698,13.48,9.406666666666666,300,242,0.5641491980225788,0.40736891377521445,0.2234228796219072,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
853,214,0.12400000000000007,2022.0,300.0,1361.5,1602.5,482,2,56,4,0.6832739983108925,0.6944918984857316,0.6211410751390963,0.6370375394759409,13.48,9.076666666666666,300,241,0.586024613905526,0.3435292092634803,0.2234228796219072,0,54,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
854,214,0.12400000000000007,2022.0,300.0,1316,1558.0,484,0,56,2,0.6832739983108925,0.6944918984857316,0.04318391118685233,0.04566072501051874,13.48,8.773333333333333,300,242,-0.022721363691162358,0.35815511198614164,0.3245775852946825,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
855,214,0.12400000000000007,2022.0,300.0,1299.5,1542.5,486,0,54,2,0.6832739983108925,0.6944918984857316,0.04318391118685233,0.04069908216153158,13.48,8.663333333333334,300,243,0.010287276258684041,0.42615464352041815,0.3245775852946825,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
856,215,0.12400000000000007,1891.0,300.0,1323.5,1565.5,484,0,56,2,0.676870385479605,0.6758788363628565,0.6205173763200547,0.6309586526482298,12.606666666666666,8.823333333333334,300,242,0.526639784180984,0.3381210920340312,0.26607244195124297,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
857,215,0.12400000000000007,1891.0,300.0,1300,1541.0,482,0,58,2,0.676870385479605,0.6778619345963535,0.6205173763200547,0.6371643258530967,12.606666666666666,8.666666666666666,300,241,0.5273927119164682,0.36031982503759574,0.2718897282261534,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
858,215,0.12400000000000007,1891.0,300.0,1249,1491.0,484,0,56,2,0.676870385479605,0.6758788363628565,0.04070816779340468,0.04287851425881386,12.606666666666666,8.326666666666666,300,242,-0.002929176035389774,0.2603120015860171,0.2298691431359967,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
859,215,0.12400000000000007,1891.0,300.0,1229,1470.0,482,0,58,2,0.676870385479605,0.6778619345963535,0.04070816779340468,0.042854858603852256,12.606666666666666,8.193333333333333,300,241,0.011266424870905324,0.2603120015860171,0.2603120015860171,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860,216,0.12600000000000006,1908.0,300.0,1335.5,1575.5,480,0,60,2,0.6778265129525343,0.6814106069277964,0.6311621336410512,0.6556664474514706,12.719999999999999,8.903333333333332,300,240,0.4710429378299722,0.4742903687442429,0.2531381386831464,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
861,216,0.12600000000000006,1908.0,300.0,1320,1559.0,478,2,60,4,0.6778265129525343,0.6814106069277964,0.6311621336410512,0.6526855161878218,12.719999999999999,8.8,300,239,0.4897009194316627,0.43884280139243703,0.3075430624023987,0,58,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,216,0.12600000000000006,1908.0,300.0,1194.5,1434.5,480,0,60,2,0.6778265129525343,0.6814106069277964,0.04328754716813675,0.04166771758441649,12.719999999999999,7.963333333333333,300,240,-0.03301409679776258,0.22349102588402994,0.22349102588402994,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
863,216,0.12600000000000006,1908.0,300.0,1237.5,1478.5,482,0,58,2,0.6778265129525343,0.6814106069277964,0.04328754716813675,0.04449871053756436,12.719999999999999,8.25,300,241,-0.031832940545858696,0.3495291002278161,0.3495291002278161,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
864,217,0.12600000000000006,2004.0,300.0,1381.5,1623.5,484,0,56,2,0.680068495888705,0.6741251042312578,0.6214617946279002,0.6385626726257565,13.36,9.21,300,242,0.49495129692406287,0.32141986862112254,0.2465397700472331,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,217,0.12600000000000006,2004.0,300.0,1370.5,1612.5,484,0,56,2,0.680068495888705,0.6885723762255216,0.6214617946279002,0.6371520045128132,13.36,9.136666666666667,300,242,0.5317222635094443,0.32141986862112254,0.2697730634045229,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
866,217,0.12600000000000006,2004.0,300.0,1313.5,1555.5,484,0,56,2,0.680068495888705,0.6741251042312578,0.044648762259487086,0.04535468035903005,13.36,8.756666666666668,300,242,-0.02439065148971968,0.43357326101279686,0.6327436121670968,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,217,0.12600000000000006,2004.0,300.0,1339.5,1581.5,484,0,56,2,0.680068495888705,0.6885723762255216,0.044648762259487086,0.04626624647573649,13.36,8.93,300,242,0.0007102689313533295,0.46601982544107456,0.35839881136294915,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
868,218,0.12600000000000006,1975.5,300.0,1363.5,1606.5,486,0,54,2,0.6714332103487919,0.6799329143987778,0.6317699696657969,0.6496967278595918,13.170000000000002,9.09,300,243,0.4965196090112014,0.4006132975260187,0.3150869075008965,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
869,218,0.12600000000000006,1975.5,300.0,1362.5,1604.5,484,0,56,2,0.6714332103487919,0.6799329143987778,0.6317699696657969,0.6500631857367842,13.170000000000002,9.083333333333332,300,242,0.43312579362139547,0.43232108541675696,0.29058263069916357,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870,218,0.12600000000000006,1975.5,300.0,1303,1546.0,486,0,54,2,0.6714332103487919,0.6799329143987778,0.04768008543706481,0.04656349995903942,13.170000000000002,8.686666666666667,300,243,-0.013138352217457776,0.43140726540793384,0.43140726540793384,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871,218,0.12600000000000006,1975.5,300.0,1308.5,1550.5,484,0,56,2,0.6714332103487919,0.6799329143987778,0.04768008543706481,0.05295453393650065,13.170000000000002,8.723333333333333,300,242,-0.03562858935507659,0.38817343561173,0.43140726540793384,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,219,0.12600000000000006,1985.0,300.0,1393,1634.0,482,0,58,2,0.6861682226092023,0.6806937886402027,0.6344840744235134,0.6509095131956352,13.233333333333334,9.286666666666667,300,241,0.5903987537814445,0.3774165540494475,0.27549526674795216,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,219,0.12600000000000006,1985.0,300.0,1386,1628.0,484,0,56,2,0.6861682226092023,0.6950157592213478,0.6344840744235134,0.6563957510947234,13.233333333333334,9.239999999999998,300,242,0.6177255026436361,0.3899855588722927,0.27549526674795216,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,219,0.12600000000000006,1985.0,300.0,1259.5,1500.5,482,0,58,2,0.6861682226092023,0.6806937886402027,0.04498531518635161,0.04273835813665981,13.233333333333334,8.396666666666667,300,241,-0.024253626934654902,0.4374240558177547,0.4753831243801677,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,219,0.12600000000000006,1985.0,300.0,1286,1528.0,484,0,56,2,0.6861682226092023,0.6950157592213478,0.04498531518635161,0.04428233271304424,13.233333333333334,8.573333333333334,300,242,-0.03615202758171547,0.45883317259031686,0.45883317259031686,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876,220,0.12600000000000006,1998.5,300.0,1322,1564.0,484,0,56,2,0.648167210379626,0.6605545530895858,0.6356263375246916,0.6377011100063639,13.323333333333334,8.813333333333333,300,242,0.46048690919247953,0.3481604267753131,0.23058829460223318,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
877,220,0.12600000000000006,1998.5,300.0,1350.5,1592.5,484,0,56,2,0.648167210379626,0.6605545530895858,0.6356263375246916,0.6485626147194155,13.323333333333334,9.003333333333334,300,242,0.5216109370413329,0.4112457086097179,0.2727840542955067,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,220,0.12600000000000006,1998.5,300.0,1286.5,1528.5,484,0,56,2,0.648167210379626,0.6605545530895858,0.04546064892852816,0.04153833462804114,13.323333333333334,8.576666666666668,300,242,0.0030856895116113357,0.5041717194077482,0.29707643219958524,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
879,220,0.12600000000000006,1998.5,300.0,1298,1540.0,484,0,56,2,0.648167210379626,0.6605545530895858,0.04546064892852816,0.045011825475198275,13.323333333333334,8.653333333333332,300,242,0.006614538670906203,0.4338080737260896,0.4338080737260896,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,221,0.12800000000000006,2089.5,300.0,1429.5,1671.5,484,0,56,2,0.6776891672000713,0.6912319845789925,0.623592656638416,0.64480392143542,13.93,9.530000000000001,300,242,0.5308320431264206,0.4003301129789625,0.25342849651458205,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
881,221,0.12800000000000006,2089.5,300.0,1389.5,1629.5,480,0,60,2,0.6776891672000713,0.6912319845789925,0.623592656638416,0.6405436503569242,13.93,9.263333333333334,300,240,0.4994163609313378,0.41175883444342143,0.2647657914968453,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,221,0.12800000000000006,2089.5,300.0,1348,1590.0,484,0,56,2,0.6776891672000713,0.6912319845789925,0.04749183741439987,0.04463930203222219,13.93,8.986666666666666,300,242,0.003646371819903314,0.3141833446257175,0.3141833446257175,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,221,0.12800000000000006,2089.5,300.0,1347.5,1587.5,480,0,60,2,0.6776891672000713,0.6912319845789925,0.04749183741439987,0.04799077278612711,13.93,8.983333333333333,300,240,0.0023669773146232104,0.4151720783299868,0.4151720783299868,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884,222,0.12800000000000006,2101.5,300.0,1503.5,1744.5,482,0,58,2,0.6656395141741924,0.6737419058584961,0.6255110569053597,0.6426377925070597,14.01,10.023333333333333,300,241,0.5139070280514138,0.38600440839156236,0.2546549617551487,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885,222,0.12800000000000006,2101.5,300.0,1529.5,1771.5,484,0,56,2,0.6656395141741924,0.6737419058584961,0.6255110569053597,0.6476009251345728,14.01,10.196666666666667,300,242,0.5757946754681653,0.43575380360074734,0.2710706304498527,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
886,222,0.12800000000000006,2101.5,300.0,1348,1589.0,482,0,58,2,0.6656395141741924,0.6737419058584961,0.05012761440436091,0.0510670474586626,14.01,8.986666666666666,300,241,-0.03460606338023975,0.25963803903096494,0.2663556044288643,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,222,0.12800000000000006,2101.5,300.0,1356,1598.0,484,0,56,2,0.6656395141741924,0.6737419058584961,0.05012761440436091,0.049013786447101394,14.01,9.04,300,242,-0.007067353848467816,0.41802322566210004,0.40908929286626294,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,223,0.12800000000000006,2015.0,300.0,1419,1660.0,482,0,58,2,0.6786899423042194,0.6905597532866725,0.6312062694531897,0.6545447626388066,13.433333333333334,9.46,300,241,0.5351513568471615,0.36665935909537617,0.37112663558699965,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,223,0.12800000000000006,2015.0,300.0,1386,1627.0,482,0,58,2,0.6786899423042194,0.6905597532866725,0.6312062694531897,0.6459980075223748,13.433333333333334,9.24,300,241,0.5184460258482027,0.38811676568360265,0.29825721174846953,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,223,0.12800000000000006,2015.0,300.0,1273.5,1514.5,482,0,58,2,0.6786899423042194,0.6905597532866725,0.04375140648102686,0.04361428306494154,13.433333333333334,8.49,300,241,-0.04814184294033855,0.5313279363037166,0.5313279363037166,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,223,0.12800000000000006,2015.0,300.0,1295,1536.0,482,0,58,2,0.6786899423042194,0.6905597532866725,0.04375140648102686,0.045167573884349915,13.433333333333334,8.633333333333333,300,241,-0.041480279544012746,0.5674312712852261,0.5674312712852261,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
892,224,0.12800000000000006,2079.5,300.0,1481.5,1725.5,488,0,52,2,0.676648517582888,0.6840714412150792,0.6214929340581345,0.630316260442087,13.863333333333333,9.876666666666667,300,244,0.5745673745926685,0.43817703514450823,0.2305422314174776,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,224,0.12800000000000006,2079.5,300.0,1428,1669.0,482,0,58,2,0.676648517582888,0.6840714412150792,0.6214929340581345,0.6279611168200603,13.863333333333333,9.52,300,241,0.5396991918141861,0.43817703514450823,0.2272848756253946,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,224,0.12800000000000006,2079.5,300.0,1369,1613.0,488,0,52,2,0.676648517582888,0.6840714412150792,0.04556372401422876,0.0430267193394953,13.863333333333333,9.126666666666667,300,244,-0.023692353954609773,0.40582507863656353,0.40582507863656353,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
