789,100,0.005691,687,687,1000,0,0,0,2.84,2.84,0,490,410,12,463,464,0,0,91,96,30,71,52,26,21,49,31,20,30,28,62,24,58,38,67,35,42,9,3,14,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790,100,0.005691,687,687,1000,1,1,2,2.84,2.84,4,418,478,26,476,465,2,2,88,93,18,71,32,16,8,29,14,7,9,13,5,8,6,4,6,5,1,6,14,1,0,12,24,0,0,22,30,0,0,28,39,0,0,39,61,0,0,61,56,0,0,56,6,0,0,6,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791,100,0.005691,687,687,1000,1,1,2,2.84,2.84,4,417,479,24,471,457,2,2,94,91,27,71,27,22,8,26,15,8,6,15,14,6,0,14,7,0,0,7,11,0,0,11,12,0,0,12,22,0,0,22,28,0,0,28,34,0,0,34,87,0,0,87,25,0,0,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,100,0.005691,687,687,1000,0,0,0,2.84,2.84,0,454,446,20,464,468,0,0,77,92,25,65,24,23,21,23,15,20,5,15,27,5,2,27,22,2,6,22,34,6,7,33,54,6,25,46,55,17,44,26,5,15,4,2,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,100,0.005691,687,687,1000,0,0,0,2.84,2.84,0,478,422,19,457,466,0,0,103,86,22,79,35,17,11,31,24,10,5,22,21,5,21,17,8,17,23,8,24,21,26,18,38,26,37,22,40,17,30,8,4,16,6,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794,100,0.005691,687,687,1000,270,278,248,2.84,2.84,496,168,236,10,461,468,248,248,85,93,20,65,29,18,4,26,18,4,0,18,8,0,0,8,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795,100,0.005691,687,687,1000,0,0,0,2.84,2.84,0,422,478,18,469,469,0,0,84,92,28,69,33,23,12,31,29,11,20,25,23,17,7,20,27,4,1,27,44,1,0,44,81,0,0,81,29,0,0,29,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796,100,0.005691,687,687,1000,0,0,0,2.84,2.84,0,412,488,22,460,471,0,0,84,95,27,73,34,25,15,32,12,13,8,12,10,8,4,10,9,4,2,9,15,2,1,15,14,1,1,14,29,1,2,29,97,1,0,96,43,0,0,43,5,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797,100,0.005691,687,687,1000,248,255,220,2.84,2.84,440,194,266,12,468,470,220,220,80,97,25,70,34,22,12,32,17,11,4,14,10,4,5,7,4,3,1,3,2,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798,100,0.005691,687,687,1000,1,1,2,2.84,2.84,4,419,477,23,461,467,2,2,85,97,27,68,34,22,7,31,22,6,16,20,11,14,11,10,11,8,10,8,3,10,20,3,2,20,22,2,1,21,24,0,0,24,52,0,0,52,57,0,0,57,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799,100,0.005691,687,687,1000,0,0,0,2.84,2.84,0,446,454,21,470,466,0,0,84,89,15,55,31,11,10,30,16,9,6,14,23,4,2,19,28,2,0,28,34,0,0,32,34,0,0,34,89,0,0,79,61,0,0,41,11,0,0,7,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800,100,0.005691,687,687,1000,0,0,0,2.84,2.84,0,487,413,13,459,458,0,0,103,92,36,82,53,29,28,45,42,25,25,27,64,17,42,42,41,24,45,10,4,16,4,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,475,425,21,473,463,0,0,91,93,27,65,45,21,12,39,24,11,11,21,15,10,14,13,17,14,11,14,11,10,10,10,30,8,2,29,46,1,6,32,72,1,7,27,18,1,4,5,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,422,478,27,463,465,0,0,96,96,26,77,36,18,8,31,25,7,8,24,22,7,5,20,9,4,7,9,6,6,3,5,7,3,5,7,2,5,6,2,0,6,14,0,0,14,17,0,0,17,82,0,0,82,34,0,0,34,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,461,439,13,464,450,0,0,111,91,35,86,38,23,13,34,42,13,13,37,39,9,2,36,104,1,5,88,55,0,0,21,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,414,486,19,462,460,0,0,85,93,20,70,31,20,15,30,11,14,13,11,3,12,21,2,2,21,23,1,1,22,27,1,0,27,81,0,0,81,74,0,0,74,7,0,0,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,503,397,15,469,462,0,0,104,91,27,74,40,20,24,37,23,20,16,22,20,15,5,18,43,3,7,36,59,5,36,30,78,10,16,14,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806,100,0.005703,687,687,1000,290,289,254,2.844,2.844,508,164,228,10,462,460,254,254,80,93,16,66,30,11,5,26,13,5,5,10,9,4,3,8,3,2,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,416,484,26,452,472,0,0,83,92,25,63,30,21,4,30,14,4,5,14,9,5,5,9,10,5,6,10,8,6,3,8,18,3,1,18,14,1,0,14,6,0,0,6,64,0,0,64,87,0,0,87,21,0,0,21,3,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,486,414,14,469,452,0,0,95,88,31,73,34,28,29,30,44,28,15,40,36,11,13,31,38,8,67,15,38,44,44,5,2,11,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,434,466,16,459,463,0,0,111,93,34,86,58,26,9,52,31,8,7,27,31,6,6,30,27,5,9,22,81,6,3,78,23,0,0,23,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,100,0.005703,687,687,1000,1,1,2,2.844,2.844,4,415,481,26,468,462,2,2,92,91,19,77,39,19,8,33,26,6,2,25,13,1,0,13,13,0,0,13,13,0,0,13,19,0,0,19,20,0,0,20,34,0,0,34,44,0,0,44,63,0,0,63,8,0,0,8,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,417,483,19,469,474,0,0,81,95,29,67,26,22,9,20,10,7,11,10,1,11,22,1,1,22,54,1,0,54,69,0,0,69,75,0,0,75,26,0,0,26,3,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,493,407,14,466,450,0,0,94,90,28,73,43,24,15,39,51,10,8,41,61,5,9,43,83,6,17,46,58,6,18,18,6,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,449,451,19,460,457,0,0,102,91,28,83,37,22,6,33,24,4,1,22,45,1,0,39,26,0,0,26,54,0,0,44,68,0,0,54,52,0,0,30,4,0,0,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,423,477,16,468,470,0,0,75,94,43,59,41,39,17,41,28,16,8,25,14,8,9,12,26,7,6,24,89,4,4,85,58,0,0,58,5,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,462,438,16,468,472,0,0,84,93,30,57,42,24,12,39,30,11,8,30,16,8,9,15,56,8,6,55,94,5,22,77,29,5,22,9,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,492,408,15,465,455,0,0,103,88,31,80,44,24,12,35,26,11,6,26,32,6,15,30,30,13,10,27,40,9,54,27,71,19,12,13,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,100,0.005703,687,687,1000,1,1,2,2.844,2.844,4,419,477,26,470,468,2,2,92,90,35,69,30,32,11,26,17,11,8,17,19,8,3,17,16,3,0,16,18,0,0,18,12,0,0,12,15,0,0,15,12,0,0,12,31,0,0,31,69,0,0,69,30,0,0,30,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,492,408,15,464,464,0,0,98,91,34,74,38,28,12,35,35,10,27,31,29,21,25,21,35,18,38,27,50,23,35,19,32,5,3,5,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,100,0.005703,687,687,1000,2,2,3,2.844,2.844,6,447,447,17,469,456,3,3,103,88,31,77,47,23,20,40,21,14,8,18,11,8,6,11,21,6,2,21,43,2,3,43,92,3,13,81,16,2,10,8,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,454,446,17,468,452,0,0,103,91,20,79,37,14,17,30,24,17,18,22,17,18,23,15,21,21,26,18,16,23,75,13,15,61,27,2,13,18,1,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,472,428,14,469,472,0,0,94,98,33,82,45,27,9,45,54,9,7,47,41,5,10,29,36,6,26,28,89,8,14,42,14,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,441,459,20,464,465,0,0,84,94,25,61,20,19,4,19,25,4,4,25,20,4,4,20,24,4,3,22,17,3,0,17,33,0,0,31,100,0,0,90,74,0,0,42,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,415,485,24,464,478,0,0,85,98,30,72,20,27,11,19,13,10,20,11,2,18,9,2,7,9,8,7,9,8,3,9,23,3,6,22,30,5,3,29,35,2,1,34,78,0,0,78,19,0,0,19,3,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,100,0.005703,687,687,1000,212,212,198,2.844,2.844,396,223,281,21,466,462,198,198,83,92,21,63,26,15,7,24,34,5,2,30,14,2,4,14,10,4,11,10,0,11,4,0,0,4,1,0,0,1,4,0,0,4,1,0,0,1,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,412,488,23,459,472,0,0,92,97,29,79,29,24,15,28,18,15,7,18,18,7,6,17,4,5,6,4,1,6,7,1,0,7,15,0,0,15,43,0,0,43,75,0,0,75,43,0,0,43,4,0,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,475,425,14,462,457,0,0,104,92,17,77,42,14,17,41,51,13,18,42,60,16,42,41,68,24,25,41,20,8,8,12,3,1,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,100,0.005703,687,687,1000,1,1,2,2.844,2.844,4,448,448,18,457,469,2,2,72,93,39,57,23,35,12,21,16,12,10,16,19,10,18,12,18,15,8,18,45,8,3,45,85,3,22,68,37,5,14,26,4,3,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,416,484,32,464,476,0,0,74,91,32,56,20,28,10,19,16,10,3,16,16,3,0,16,10,0,0,10,10,0,0,10,14,0,0,14,12,0,0,12,10,0,0,10,5,0,0,5,17,0,0,17,23,0,0,23,44,0,0,44,83,0,0,83,15,0,0,15,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,480,420,15,456,460,0,0,107,85,27,76,51,20,7,49,30,6,5,29,30,4,3,30,53,3,2,49,128,0,0,58,35,0,0,11,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,450,450,19,463,466,0,0,89,92,27,67,27,23,15,24,26,14,19,26,5,19,26,5,5,26,26,5,4,26,18,4,8,18,35,8,7,34,69,6,32,43,8,6,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,100,0.005703,687,687,1000,259,250,222,2.844,2.844,444,193,263,18,462,466,222,222,87,94,23,68,26,18,2,26,13,2,0,13,11,0,0,11,12,0,0,12,10,0,0,10,5,0,0,5,2,0,0,2,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,475,425,14,462,469,0,0,107,94,40,84,50,28,17,42,35,16,5,30,50,4,18,41,40,9,49,26,29,35,33,6,1,10,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,491,409,20,467,469,0,0,82,96,36,63,38,31,11,34,27,11,16,22,9,11,5,9,11,5,4,11,12,3,11,10,44,8,30,33,119,6,9,46,25,0,0,8,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,494,406,13,467,464,0,0,90,91,41,67,35,33,33,33,17,31,32,17,27,31,57,18,67,38,30,31,46,7,12,9,7,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,471,429,14,461,465,0,0,101,94,21,86,51,18,12,37,44,9,12,37,30,10,8,29,71,7,23,60,55,12,37,23,4,5,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,100,0.005703,687,687,1000,270,271,237,2.844,2.844,474,185,241,8,465,461,237,237,101,89,15,79,45,10,2,39,20,2,1,20,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,418,482,16,477,468,0,0,76,96,26,65,43,25,12,39,42,10,4,40,68,4,1,64,101,1,0,95,40,0,0,38,3,0,0,3,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,100,0.005703,687,687,1000,240,246,212,2.844,2.844,424,202,274,19,482,469,212,212,74,90,19,59,23,16,18,23,13,18,13,13,5,13,8,5,3,8,8,3,0,8,9,0,0,9,5,0,0,5,3,0,0,3,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,464,436,18,465,473,0,0,87,100,48,71,35,42,16,30,19,12,11,13,9,10,25,9,17,25,25,11,35,19,60,17,46,42,21,25,7,0,0,7,3,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,425,475,20,450,455,0,0,102,93,25,79,40,22,8,31,20,6,8,20,21,8,4,21,17,4,0,15,24,0,0,22,50,0,0,48,84,0,0,84,20,0,0,20,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,421,479,23,465,469,0,0,84,94,23,64,39,19,11,36,23,9,12,20,16,10,5,16,9,5,5,9,3,5,8,2,1,7,26,1,0,26,39,0,0,39,80,0,0,80,32,0,0,32,5,0,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,459,441,14,467,467,0,0,85,93,23,77,51,22,10,47,60,9,9,54,59,8,9,52,86,5,13,61,50,0,0,11,4,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,492,408,14,469,450,0,0,112,90,26,80,49,22,7,46,27,6,9,23,37,8,41,31,62,31,47,35,44,24,24,10,6,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,448,452,17,462,463,0,0,102,95,35,87,50,29,14,42,33,12,19,31,11,19,36,11,31,35,73,15,17,52,22,3,0,16,3,0,0,3,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,500,400,12,467,463,0,0,99,94,31,85,58,27,19,52,37,17,14,30,35,8,5,32,133,2,31,45,38,3,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,462,438,20,467,457,0,0,101,92,22,76,21,16,16,19,12,15,8,12,6,8,13,6,17,13,9,17,11,9,10,11,21,10,22,17,36,18,11,27,92,2,15,65,19,2,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,416,484,18,462,466,0,0,105,95,15,95,48,14,11,40,27,7,4,25,15,2,3,15,35,3,0,35,69,0,0,69,70,0,0,70,12,0,0,12,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,477,423,20,468,467,0,0,80,95,23,72,32,22,12,29,24,11,9,22,33,6,9,28,9,8,9,8,37,9,9,32,44,7,21,36,107,4,2,28,12,1,1,4,2,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,467,433,16,458,460,0,0,103,89,26,85,55,22,9,48,37,5,5,35,22,5,6,21,24,5,17,23,68,14,46,41,27,24,19,10,3,4,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,100,0.005703,687,687,1000,0,0,0,2.844,2.844,0,469,431,17,467,461,0,0,86,95,31,73,29,26,13,26,30,11,6,27,23,5,15,23,34,13,20,25,92,11,10,57,64,2,0,31,14,0,0,6,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,100,0.005715,687,687,1000,1,1,2,2.852,2.852,4,440,456,14,462,472,2,2,96,92,42,72,44,33,14,37,28,14,16,25,35,13,3,35,89,3,1,85,63,0,0,44,9,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,100,0.005715,687,687,1000,0,0,0,2.852,2.852,0,412,488,34,468,475,0,0,79,96,41,67,32,36,6,29,12,6,5,12,7,5,4,7,5,4,0,5,4,0,0,4,5,0,0,5,6,0,0,6,8,0,0,8,10,0,0,10,7,0,0,7,15,0,0,15,25,0,0,25,35,0,0,35,44,0,0,44,52,0,0,52,10,0,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,100,0.005715,687,687,1000,0,0,0,2.852,2.852,0,473,427,18,471,457,0,0,86,87,23,65,26,21,33,24,17,33,17,14,10,16,8,8,10,8,25,8,4,25,24,3,33,23,51,20,44,38,54,12,4,22,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,100,0.005715,687,687,1000,0,0,0,2.852,2.852,0,456,444,14,472,476,0,0,85,93,28,67,55,24,11,44,43,10,11,41,49,10,4,49,119,4,8,80,33,2,8,18,2,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,100,0.005715,687,687,1000,0,0,0,2.852,2.852,0,473,427,14,465,462,0,0,99,92,26,80,50,23,19,45,49,14,11,40,70,8,3,62,86,0,0,45,56,0,0,16,4,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,100,0.005715,687,687,1000,1,1,2,2.852,2.852,4,456,440,16,465,452,2,2,115,94,40,82,46,25,12,39,33,11,5,33,39,5,3,32,44,2,14,34,60,8,11,51,21,4,6,16,5,1,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
